Running single thread with 1 workers
finished   (524-0:0) [] [ '524', '76' ]
finished   (525-0:0) [] [ '525', '45' ]
finished   (526-0:0) [] [ '526', '247' ]
finished   (527-0:0) [] [ '527', '247' ]
finished   (528-0:0) [] [ '528', '336' ]
finished   (521-1:0) [] [ '521', '96' ]
finished   (529-0:0) [] [ '529', '10' ]
finished   (530-0:0) [] [ '530', '10' ]
finished   (532-0:0) [] [ '532', '96' ]
finished   (533-0:0) [] [ '533', '45' ]
finished   (534-0:0) [] [ '534', '10' ]
finished   (532-1:0) [] [ '532', '96' ]
finished   (535-0:0) [] [ '535', '76' ]
finished   (536-0:0) [] [ '536', '45' ]
finished   (537-0:0) [] [ '537', '76' ]
finished   (538-0:0) [] [ '538', '10' ]
finished   (539-0:0) [] [ '539', '96' ]
finished   (540-0:0) [] [ '540', '45' ]
finished   (541-0:0) [] [ '541', '76' ]
finished   (542-0:0) [] [ '542', '45' ]
finished   (543-0:0) [] [ '543', '76' ]
finished   (544-0:0) [] [ '544', '96' ]
finished   (545-0:0) [] [ '545', '130' ]
finished   (546-0:0) [] [ '546', '459' ]
finished   (547-0:0) [] [ '547', '405' ]
finished   (548-0:0) [] [ '548', '10' ]
finished   (547-1:0) [] [ '547', '402' ]
finished   (544-1:0) [] [ '544', '532' ]
finished   (549-0:0) [] [ '549', '10' ]
finished   (550-0:0) [] [ '550', '130' ]
finished   (551-0:0) [] [ '551', '45' ]
finished   (539-1:0) [] [ '539', '532' ]
finished   (521-2:0) [] [ '521', '532' ]
finished   (459-0:0) [] [ '459', '552' ]
finished   (553-0:0) [] [ '553', '45' ]
finished   (554-0:0) [] [ '554', '552' ]
finished   (555-0:0) [] [ '555', '76' ]
finished   (556-0:0) [] [ '556', '10' ]
finished   (380-2:0) [] [ '380', '224' ]
finished   (557-0:0) [] [ '557', '47' ]
finished   (558-0:0) [] [ '558', '10' ]
finished   (559-0:0) [] [ '559', '45' ]
finished   (516-0:0) [] [ '516', '131' ]
finished   (560-0:0) [] [ '560', '38' ]
backtracked (531-0:0) [ '531', '1' ] [ '11' ]
finished   (531-0:1) [] [ '531', '1', '561' ]
finished   (563-0:0) [] [ '563', '365' ]
finished   (564-0:0) [] [ '564', '131' ]
finished   (564-1:0) [] [ '564', '131' ]
finished   (565-0:0) [] [ '565', '47' ]
finished   (566-0:0) [] [ '566', '224' ]
finished   (567-0:0) [] [ '567', '32' ]
finished   (568-0:0) [] [ '568', '131' ]
finished   (568-1:0) [] [ '568', '131' ]
finished   (569-0:0) [] [ '569', '45' ]
finished   (274-1:0) [] [ '274', '270' ]
finished   (570-0:0) [] [ '570', '224' ]
finished   (571-0:0) [] [ '571', '572' ]
finished   (302-1:0) [] [ '302', '514' ]
finished   (323-1:0) [] [ '323', '514' ]
finished   (573-0:0) [] [ '573', '131' ]
finished   (574-0:0) [] [ '574', '572' ]
finished   (273-1:0) [] [ '273', '131' ]
finished   (273-2:0) [] [ '273', '131' ]
finished   (575-0:0) [] [ '575', '10' ]
finished   (576-0:0) [] [ '576', '10' ]
finished   (577-0:0) [] [ '577', '131' ]
finished   (32-1:0) [] [ '32', '188' ]
finished   (578-0:0) [] [ '578', '270' ]
finished   (501-1:0) [] [ '501', '125' ]
finished   (579-0:0) [] [ '579', '10' ]
finished   (580-0:0) [] [ '580', '10' ]
finished   (581-0:0) [] [ '581', '572' ]
finished   (582-0:0) [] [ '582', '583' ]
finished   (584-0:0) [] [ '584', '131' ]
finished   (302-2:0) [] [ '302', '585' ]
finished   (586-0:0) [] [ '586', '10' ]
finished   (561-0:0) [] [ '561', '531', '1' ]
finished   (588-0:0) [] [ '588', '589' ]
finished   (590-0:0) [] [ '590', '400' ]
finished   (130-0:0) [] [ '130', '270' ]
finished   (591-0:0) [] [ '591', '583' ]
finished   (592-0:0) [] [ '592', '10' ]
finished   (593-0:0) [] [ '593', '210' ]
finished   (594-0:0) [] [ '594', '595' ]
finished   (596-0:0) [] [ '596', '184' ]
finished   (418-1:0) [] [ '418', '167' ]
finished   (597-0:0) [] [ '597', '595' ]
finished   (598-0:0) [] [ '598', '595' ]
finished   (599-0:0) [] [ '599', '10' ]
finished   (356-1:0) [] [ '356', '600' ]
finished   (601-0:0) [] [ '601', '10' ]
finished   (602-0:0) [] [ '602', '595' ]
finished   (603-0:0) [] [ '603', '121' ]
finished   (604-0:0) [] [ '604', '595' ]
finished   (605-0:0) [] [ '605', '121' ]
finished   (606-0:0) [] [ '606', '10' ]
finished   (607-0:0) [] [ '607', '608' ]
finished   (609-0:0) [] [ '609', '452' ]
finished   (610-0:0) [] [ '610', '452' ]
finished   (611-0:0) [] [ '611', '452' ]
finished   (612-0:0) [] [ '612', '10' ]
finished   (613-0:0) [] [ '613', '400' ]
finished   (85-2:0) [] [ '85', '167' ]
finished   (614-0:0) [] [ '614', '10' ]
finished   (157-3:0) [] [ '157', '181' ]
finished   (615-0:0) [] [ '615', '47' ]
finished   (616-0:0) [] [ '616', '10' ]
finished   (461-1:0) [] [ '461', '218' ]
finished   (617-0:0) [] [ '617', '45' ]
finished   (216-2:0) [] [ '216', '233' ]
finished   (618-0:0) [] [ '618', '45' ]
finished   (108-2:0) [] [ '108', '167' ]
finished   (42-2:0) [] [ '42', '181' ]
finished   (619-0:0) [] [ '619', '45' ]
finished   (620-0:0) [] [ '620', '405' ]
finished   (621-0:0) [] [ '621', '45' ]
finished   (45-17:0) [] [ '45', '621' ]
finished   (620-1:0) [] [ '620', '402' ]
finished   (379-1:0) [] [ '379', '365' ]
finished   (622-0:0) [] [ '622', '402' ]
finished   (622-1:0) [] [ '622', '405' ]
finished   (348-4:0) [] [ '348', '485' ]
finished   (348-5:0) [] [ '348', '308' ]
finished   (623-0:0) [] [ '623', '45' ]
finished   (624-0:0) [] [ '624', '625' ]
finished   (626-0:0) [] [ '626', '76' ]
finished   (76-20:0) [] [ '76', '627' ]
finished   (628-0:0) [] [ '628', '402' ]
finished   (629-0:0) [] [ '629', '76' ]
finished   (628-1:0) [] [ '628', '630' ]
finished   (628-2:0) [] [ '628', '249' ]
finished   (626-1:0) [] [ '626', '76' ]
finished   (631-0:0) [] [ '631', '45' ]
finished   (101-3:0) [] [ '101', '40' ]
finished   (632-0:0) [] [ '632', '633' ]
finished   (462-2:0) [] [ '462', '40' ]
finished   (634-0:0) [] [ '634', '76' ]
finished   (455-0:0) [] [ '455', '188' ]
finished   (594-1:0) [] [ '594', '595' ]
finished   (635-0:0) [] [ '635', '45' ]
finished   (455-1:0) [] [ '455', '188' ]
finished   (636-0:0) [] [ '636', '76' ]
finished   (630-0:0) [] [ '630', '452' ]
finished   (637-0:0) [] [ '637', '45' ]
finished   (458-0:0) [] [ '458', '188' ]
finished   (638-0:0) [] [ '638', '45' ]
finished   (639-0:0) [] [ '639', '76' ]
finished   (633-0:0) [] [ '633', '632' ]
finished   (640-0:0) [] [ '640', '452' ]
finished   (641-0:0) [] [ '641', '595' ]
finished   (597-1:0) [] [ '597', '595' ]
finished   (642-0:0) [] [ '642', '76' ]
finished   (388-1:0) [] [ '388', '365' ]
finished   (612-1:0) [] [ '612', '643' ]
finished   (624-1:0) [] [ '624', '644' ]
finished   (549-1:0) [] [ '549', '643' ]
finished   (645-0:0) [] [ '645', '45' ]
finished   (644-0:0) [] [ '644', '164' ]
finished   (646-0:0) [] [ '646', '452' ]
finished   (647-0:0) [] [ '647', '76' ]
finished   (604-1:0) [] [ '604', '595' ]
finished   (76-27:0) [] [ '76', '648' ]
finished   (649-0:0) [] [ '649', '452' ]
finished   (650-0:0) [] [ '650', '651' ]
finished   (650-1:0) [] [ '650', '651' ]
finished   (652-0:0) [] [ '652', '653' ]
finished   (635-1:0) [] [ '635', '76' ]
finished   (654-0:0) [] [ '654', '45' ]
finished   (655-0:0) [] [ '655', '76' ]
finished   (656-0:0) [] [ '656', '118' ]
finished   (657-0:0) [] [ '657', '658' ]
finished   (659-0:0) [] [ '659', '365' ]
finished   (76-29:0) [] [ '76', '648' ]
finished   (310-1:0) [] [ '310', '660' ]
finished   (566-1:0) [] [ '566', '224' ]
finished   (661-0:0) [] [ '661', '274' ]
finished   (334-1:0) [] [ '334', '662' ]
finished   (38-0:0) [] [ '38', '184' ]
finished   (475-0:0) [] [ '475', '224' ]
finished   (317-1:0) [] [ '317', '662' ]
finished   (10-2:0) [] [ '10', '205' ]
finished   (431-1:0) [] [ '431', '218' ]
finished   (499-0:0) [] [ '499', '663' ]
finished   (498-1:0) [] [ '498', '663' ]
finished   (110-1:0) [] [ '110', '215' ]
finished   (113-1:0) [] [ '113', '215' ]
finished   (323-2:0) [] [ '323', '572' ]
finished   (107-1:0) [] [ '107', '215' ]
finished   (574-1:0) [] [ '574', '572' ]
finished   (6-3:0) [] [ '6', '7' ]
finished   (571-1:0) [] [ '571', '572' ]
finished   (572-0:0) [] [ '572', '363' ]
finished   (664-0:0) [] [ '664', '452' ]
finished   (124-3:0) [] [ '124', '125' ]
finished   (665-0:0) [] [ '665', '452' ]
finished   (45-25:0) [] [ '45', '76' ]
finished   (666-0:0) [] [ '666', '452' ]
finished   (667-0:0) [] [ '667', '668' ]
finished   (669-0:0) [] [ '669', '668' ]
finished   (570-1:0) [] [ '570', '552' ]
finished   (570-2:0) [] [ '570', '459' ]
finished   (670-0:0) [] [ '670', '668' ]
finished   (671-0:0) [] [ '671', '668' ]
finished   (672-0:0) [] [ '672', '668' ]
finished   (596-1:0) [] [ '596', '668' ]
finished   (673-0:0) [] [ '673', '668' ]
finished   (380-3:0) [] [ '380', '670' ]
finished   (674-0:0) [] [ '674', '668' ]
finished   (675-0:0) [] [ '675', '668' ]
finished   (676-0:0) [] [ '676', '668' ]
finished   (677-0:0) [] [ '677', '365' ]
finished   (677-1:0) [] [ '677', '365' ]
finished   (678-0:0) [] [ '678', '514' ]
finished   (363-0:0) [] [ '363', '514' ]
finished   (363-1:0) [] [ '363', '514' ]
finished   (10-3:0) [] [ '10', '514' ]
finished   (10-4:0) [] [ '10', '514' ]
finished   (679-0:0) [] [ '679', '270' ]
finished   (680-0:0) [] [ '680', '23' ]
finished   (681-0:0) [] [ '681', '21' ]
finished   (682-0:0) [] [ '682', '21' ]
finished   (683-0:0) [] [ '683', '21' ]
finished   (379-2:0) [] [ '379', '365' ]
finished   (600-0:0) [] [ '600', '684' ]
finished   (685-0:0) [] [ '685', '514' ]
finished   (608-0:0) [] [ '608', '21' ]
finished   (686-0:0) [] [ '686', '680' ]
finished   (215-0:0) [] [ '215', '514' ]
finished   (215-1:0) [] [ '215', '514' ]
finished   (159-0:0) [] [ '159', '514' ]
finished   (215-2:0) [] [ '215', '514' ]
finished   (159-1:0) [] [ '159', '514' ]
finished   (687-0:0) [] [ '687', '625' ]
finished   (688-0:0) [] [ '688', '653' ]
finished   (689-0:0) [] [ '689', '690' ]
finished   (513-0:0) [] [ '513', '514' ]
finished   (691-0:0) [] [ '691', '23' ]
finished   (457-0:0) [] [ '457', '183' ]
finished   (457-1:0) [] [ '457', '188' ]
finished   (692-0:0) [] [ '692', '514' ]
finished   (513-1:0) [] [ '513', '514' ]
finished   (97-1:0) [] [ '97', '249' ]
finished   (200-1:0) [] [ '200', '249' ]
finished   (693-0:0) [] [ '693', '694' ]
finished   (368-1:0) [] [ '368', '249' ]
finished   (513-2:0) [] [ '513', '514' ]
finished   (247-1:0) [] [ '247', '514' ]
finished   (695-0:0) [] [ '695', '685' ]
finished   (695-1:0) [] [ '695', '159' ]
finished   (692-1:0) [] [ '692', '514' ]
finished   (696-0:0) [] [ '696', '21' ]
finished   (697-0:0) [] [ '697', '76' ]
finished   (695-2:0) [] [ '695', '685' ]
finished   (514-1:0) [] [ '514', '692' ]
finished   (681-1:0) [] [ '681', '696' ]
finished   (698-0:0) [] [ '698', '33' ]
finished   (699-0:0) [] [ '699', '625' ]
finished   (662-0:0) [] [ '662', '514' ]
finished   (662-1:0) [] [ '662', '514' ]
finished   (662-2:0) [] [ '662', '514' ]
finished   (76-31:0) [] [ '76', '700' ]
finished   (662-3:0) [] [ '662', '514' ]
finished   (700-0:0) [] [ '700', '33' ]
finished   (513-3:0) [] [ '513', '514' ]
finished   (701-0:0) [] [ '701', '685' ]
finished   (702-0:0) [] [ '702', '164' ]
finished   (703-0:0) [] [ '703', '33' ]
finished   (34-1:0) [] [ '34', '33' ]
finished   (704-0:0) [] [ '704', '685' ]
finished   (704-1:0) [] [ '704', '159' ]
finished   (34-2:0) [] [ '34', '33' ]
finished   (660-0:0) [] [ '660', '514' ]
finished   (703-1:0) [] [ '703', '705' ]
finished   (363-2:0) [] [ '363', '514' ]
finished   (706-0:0) [] [ '706', '685' ]
finished   (402-0:0) [] [ '402', '707' ]
finished   (706-1:0) [] [ '706', '159' ]
finished   (708-0:0) [] [ '708', '33' ]
finished   (709-0:0) [] [ '709', '707' ]
finished   (710-0:0) [] [ '710', '76' ]
finished   (711-0:0) [] [ '711', '21' ]
finished   (76-33:0) [] [ '76', '705' ]
backtrack21 (34-3:0) [ '34' ] [ '33' ]
finished   (34-3:1) [] [ '34', '76' ]
finished   (402-1:0) [] [ '402', '712' ]
finished   (713-0:0) [] [ '713', '159' ]
finished   (705-0:0) [] [ '705', '33' ]
finished   (714-0:0) [] [ '714', '625' ]
finished   (76-34:0) [] [ '76', '715' ]
finished   (716-0:0) [] [ '716', '685' ]
finished   (717-0:0) [] [ '717', '33' ]
finished   (710-1:0) [] [ '710', '33' ]
finished   (523-1:0) [] [ '523', '358' ]
finished   (76-35:0) [] [ '76', '703' ]
finished   (718-0:0) [] [ '718', '159' ]
finished   (717-1:0) [] [ '717', '33' ]
finished   (45-26:0) [] [ '45', '33' ]
finished   (718-1:0) [] [ '718', '685' ]
finished   (632-1:0) [] [ '632', '633' ]
finished   (45-27:0) [] [ '45', '33' ]
finished   (686-1:0) [] [ '686', '29' ]
finished   (710-2:0) [] [ '710', '33' ]
finished   (719-0:0) [] [ '719', '159' ]
finished   (20-1:0) [] [ '20', '21' ]
finished   (719-1:0) [] [ '719', '685' ]
finished   (721-0:0) [] [ '721', '707' ]
finished   (680-1:0) [] [ '680', '29' ]
finished   (722-0:0) [] [ '722', '723' ]
finished   (724-0:0) [] [ '724', '685' ]
finished   (722-1:0) [] [ '722', '10' ]
finished   (725-0:0) [] [ '725', '33' ]
finished   (725-1:0) [] [ '725', '33' ]
finished   (685-1:0) [] [ '685', '10' ]
finished   (726-0:0) [] [ '726', '707' ]
finished   (685-2:0) [] [ '685', '514' ]
finished   (712-0:0) [] [ '712', '707' ]
finished   (727-0:0) [] [ '727', '76' ]
finished   (439-0:0) [] [ '439', '33' ]
finished   (633-1:0) [] [ '633', '585' ]
finished   (715-0:0) [] [ '715', '33' ]
finished   (728-0:0) [] [ '728', '729' ]
finished   (581-1:0) [] [ '581', '585' ]
finished   (730-0:0) [] [ '730', '663' ]
finished   (730-1:0) [] [ '730', '731' ]
finished   (323-3:0) [] [ '323', '585' ]
finished   (732-0:0) [] [ '732', '663' ]
finished   (733-0:0) [] [ '733', '663' ]
finished   (731-0:0) [] [ '731', '663' ]
finished   (633-2:0) [] [ '633', '632' ]
finished   (731-1:0) [] [ '731', '734' ]
finished   (735-0:0) [] [ '735', '624' ]
finished   (736-0:0) [] [ '736', '737' ]
finished   (738-0:0) [] [ '738', '739' ]
finished   (76-37:0) [] [ '76', '33' ]
finished   (740-0:0) [] [ '740', '19' ]
finished   (741-0:0) [] [ '741', '742' ]
finished   (167-2:0) [] [ '167', '265' ]
finished   (233-1:0) [] [ '233', '266' ]
finished   (218-0:0) [] [ '218', '253' ]
finished   (743-0:0) [] [ '743', '195' ]
finished   (181-1:0) [] [ '181', '63' ]
finished   (195-0:0) [] [ '195', '33' ]
finished   (744-0:0) [] [ '744', '47' ]
finished   (195-1:0) [] [ '195', '33' ]
finished   (745-0:0) [] [ '745', '746' ]
finished   (747-0:0) [] [ '747', '10' ]
finished   (748-0:0) [] [ '748', '10' ]
finished   (749-0:0) [] [ '749', '10' ]
finished   (750-0:0) [] [ '750', '644' ]
finished   (751-0:0) [] [ '751', '752' ]
finished   (439-1:0) [] [ '439', '33' ]
finished   (753-0:0) [] [ '753', '754' ]
finished   (755-0:0) [] [ '755', '756' ]
finished   (757-0:0) [] [ '757', '327' ]
finished   (758-0:0) [] [ '758', '159' ]
finished   (76-38:0) [] [ '76', '759' ]
finished   (760-0:0) [] [ '760', '159' ]
finished   (761-0:0) [] [ '761', '762' ]
finished   (763-0:0) [] [ '763', '159' ]
finished   (764-0:0) [] [ '764', '765' ]
finished   (766-0:0) [] [ '766', '47' ]
finished   (288-1:0) [] [ '288', '139' ]
finished   (767-0:0) [] [ '767', '139' ]
finished   (768-0:0) [] [ '768', '769' ]
finished   (770-0:0) [] [ '770', '771' ]
finished   (738-1:0) [] [ '738', '164' ]
finished   (772-0:0) [] [ '772', '773' ]
finished   (439-2:0) [] [ '439', '76' ]
finished   (774-0:0) [] [ '774', '131' ]
finished   (736-1:0) [] [ '736', '164' ]
finished   (775-0:0) [] [ '775', '159' ]
finished   (736-2:0) [] [ '736', '164' ]
finished   (774-1:0) [] [ '774', '18' ]
finished   (759-0:0) [] [ '759', '33' ]
finished   (776-0:0) [] [ '776', '159' ]
finished   (777-0:0) [] [ '777', '159' ]
finished   (400-0:0) [] [ '400', '452' ]
finished   (778-0:0) [] [ '778', '76' ]
finished   (779-0:0) [] [ '779', '600' ]
finished   (780-0:0) [] [ '780', '512' ]
finished   (781-0:0) [] [ '781', '159' ]
finished   (782-0:0) [] [ '782', '131' ]
finished   (782-1:0) [] [ '782', '19' ]
finished   (783-0:0) [] [ '783', '131' ]
finished   (326-1:0) [] [ '326', '164' ]
finished   (784-0:0) [] [ '784', '159' ]
finished   (783-1:0) [] [ '783', '18' ]
finished   (314-1:0) [] [ '314', '164' ]
finished   (785-0:0) [] [ '785', '402' ]
finished   (785-1:0) [] [ '785', '405' ]
finished   (786-0:0) [] [ '786', '131' ]
finished   (345-1:0) [] [ '345', '164' ]
finished   (787-0:0) [] [ '787', '512' ]
finished   (786-1:0) [] [ '786', '765' ]
finished   (331-1:0) [] [ '331', '164' ]
finished   (788-0:0) [] [ '788', '131' ]
finished   (771-0:0) [] [ '771', '789' ]
finished   (788-1:0) [] [ '788', '18' ]
finished   (790-0:0) [] [ '790', '76' ]
finished   (305-1:0) [] [ '305', '791' ]
finished   (789-0:0) [] [ '789', '770' ]
finished   (344-1:0) [] [ '344', '791' ]
finished   (768-1:0) [] [ '768', '792' ]
finished   (793-0:0) [] [ '793', '512' ]
finished   (311-1:0) [] [ '311', '791' ]
finished   (771-1:0) [] [ '771', '792' ]
finished   (769-1:0) [] [ '769', '792' ]
finished   (789-1:0) [] [ '789', '792' ]
finished   (770-1:0) [] [ '770', '792' ]
finished   (773-1:0) [] [ '773', '792' ]
finished   (768-2:0) [] [ '768', '792' ]
finished   (794-0:0) [] [ '794', '54' ]
finished   (795-0:0) [] [ '795', '663' ]
finished   (772-1:0) [] [ '772', '792' ]
finished   (796-0:0) [] [ '796', '600' ]
finished   (797-0:0) [] [ '797', '40' ]
finished   (798-0:0) [] [ '798', '402' ]
finished   (799-0:0) [] [ '799', '633' ]
finished   (800-0:0) [] [ '800', '40' ]
finished   (798-1:0) [] [ '798', '405' ]
finished   (801-0:0) [] [ '801', '792' ]
finished   (802-0:0) [] [ '802', '803' ]
finished   (1-12:0) [] [ '1', '804' ]
finished   (805-0:0) [] [ '805', '512' ]
finished   (806-0:0) [] [ '806', '273' ]
finished   (10-5:0) [] [ '10', '514' ]
finished   (806-1:0) [] [ '806', '18' ]
finished   (807-0:0) [] [ '807', '159' ]
finished   (808-0:0) [] [ '808', '273' ]
finished   (600-1:0) [] [ '600', '809' ]
finished   (810-0:0) [] [ '810', '803' ]
finished   (811-0:0) [] [ '811', '273' ]
finished   (811-1:0) [] [ '811', '18' ]
finished   (812-0:0) [] [ '812', '633' ]
finished   (745-1:0) [] [ '745', '164' ]
finished   (751-1:0) [] [ '751', '164' ]
finished   (813-0:0) [] [ '813', '600' ]
finished   (814-0:0) [] [ '814', '815' ]
finished   (339-1:0) [] [ '339', '164' ]
finished   (273-3:0) [] [ '273', '131' ]
finished   (814-1:0) [] [ '814', '816' ]
finished   (347-1:0) [] [ '347', '164' ]
finished   (807-1:0) [] [ '807', '817' ]
finished   (353-1:0) [] [ '353', '164' ]
finished   (818-0:0) [] [ '818', '600' ]
finished   (818-1:0) [] [ '818', '809' ]
finished   (819-0:0) [] [ '819', '765' ]
finished   (820-0:0) [] [ '820', '821' ]
finished   (822-0:0) [] [ '822', '821' ]
finished   (823-0:0) [] [ '823', '402' ]
finished   (824-0:0) [] [ '824', '471' ]
finished   (823-1:0) [] [ '823', '405' ]
finished   (280-0:0) [] [ '280', '164' ]
finished   (825-0:0) [] [ '825', '405' ]
finished   (825-1:0) [] [ '825', '402' ]
finished   (826-0:0) [] [ '826', '131' ]
finished   (826-1:0) [] [ '826', '19' ]
finished   (827-0:0) [] [ '827', '814' ]
finished   (827-1:0) [] [ '827', '815' ]
finished   (271-3:0) [] [ '271', '125' ]
finished   (280-1:0) [] [ '280', '192' ]
finished   (829-0:0) [] [ '829', '765' ]
finished   (830-0:0) [] [ '830', '831' ]
finished   (832-0:0) [] [ '832', '833' ]
finished   (834-0:0) [] [ '834', '792' ]
finished   (835-0:0) [] [ '835', '831' ]
finished   (175-2:0) [] [ '175', '164' ]
finished   (836-0:0) [] [ '836', '835' ]
finished   (837-0:0) [] [ '837', '370' ]
finished   (765-0:0) [] [ '765', '19' ]
finished   (9-2:0) [] [ '9', '19' ]
finished   (833-0:0) [] [ '833', '19' ]
finished   (9-3:0) [] [ '9', '838' ]
finished   (10-6:0) [] [ '10', '514' ]
finished   (12-2:0) [] [ '12', '19' ]
finished   (12-3:0) [] [ '12', '838' ]
finished   (828-0:0) [] [ '828', '125' ]
finished   (10-7:0) [] [ '10', '514' ]
finished   (80-0:0) [] [ '80', '164' ]
finished   (13-0:0) [] [ '13', '838' ]
finished   (838-0:0) [] [ '838', '131' ]
finished   (385-0:0) [] [ '385', '483' ]
finished   (838-1:0) [] [ '838', '19' ]
finished   (167-3:0) [] [ '167', '181' ]
finished   (839-0:0) [] [ '839', '577' ]
finished   (482-1:0) [] [ '482', '483' ]
finished   (19-1:0) [] [ '19', '131' ]
finished   (644-1:0) [] [ '644', '164' ]
finished   (840-0:0) [] [ '840', '76' ]
finished   (841-0:0) [] [ '841', '483' ]
finished   (691-1:0) [] [ '691', '842' ]
finished   (843-0:0) [] [ '843', '175' ]
finished   (844-0:0) [] [ '844', '164' ]
finished   (375-0:0) [] [ '375', '504' ]
finished   (845-0:0) [] [ '845', '175' ]
finished   (846-0:0) [] [ '846', '803' ]
finished   (470-1:0) [] [ '470', '803' ]
finished   (847-0:0) [] [ '847', '803' ]
finished   (848-0:0) [] [ '848', '471' ]
finished   (662-4:0) [] [ '662', '660' ]
finished   (849-0:0) [] [ '849', '365' ]
finished   (828-1:0) [] [ '828', '125' ]
finished   (850-0:0) [] [ '850', '76' ]
finished   (849-1:0) [] [ '849', '365' ]
finished   (19-2:0) [] [ '19', '131' ]
finished   (275-2:0) [] [ '275', '125' ]
finished   (850-1:0) [] [ '850', '76' ]
finished   (852-0:0) [] [ '852', '76' ]
finished   (851-0:0) [] [ '851', '125' ]
finished   (853-0:0) [] [ '853', '21' ]
finished   (851-1:0) [] [ '851', '125' ]
finished   (854-0:0) [] [ '854', '121' ]
finished   (855-0:0) [] [ '855', '121' ]
finished   (714-1:0) [] [ '714', '856' ]
finished   (699-1:0) [] [ '699', '856' ]
finished   (857-0:0) [] [ '857', '106' ]
finished   (858-0:0) [] [ '858', '770' ]
finished   (787-1:0) [] [ '787', '479' ]
finished   (859-0:0) [] [ '859', '860' ]
finished   (780-1:0) [] [ '780', '479' ]
finished   (805-1:0) [] [ '805', '479' ]
finished   (135-1:0) [] [ '135', '98' ]
finished   (109-1:0) [] [ '109', '98' ]
finished   (152-1:0) [] [ '152', '98' ]
finished   (160-1:0) [] [ '160', '98' ]
finished   (146-1:0) [] [ '146', '98' ]
finished   (596-2:0) [] [ '596', '380' ]
finished   (600-2:0) [] [ '600', '15' ]
finished   (757-1:0) [] [ '757', '164' ]
finished   (6-4:0) [] [ '6', '7' ]
finished   (861-0:0) [] [ '861', '164' ]
finished   (761-1:0) [] [ '761', '164' ]
finished   (741-1:0) [] [ '741', '164' ]
finished   (862-0:0) [] [ '862', '380' ]
finished   (318-1:0) [] [ '318', '175' ]
finished   (863-0:0) [] [ '863', '584' ]
finished   (864-0:0) [] [ '864', '88' ]
finished   (865-0:0) [] [ '865', '88' ]
finished   (866-0:0) [] [ '866', '88' ]
finished   (45-28:0) [] [ '45', '76' ]
finished   (45-29:0) [] [ '45', '76' ]
finished   (867-0:0) [] [ '867', '88' ]
finished   (70-2:0) [] [ '70', '40' ]
finished   (868-0:0) [] [ '868', '76' ]
finished   (868-1:0) [] [ '868', '76' ]
finished   (15-0:0) [] [ '15', '690' ]
finished   (869-0:0) [] [ '869', '96' ]
finished   (167-4:0) [] [ '167', '218' ]
finished   (851-2:0) [] [ '851', '125' ]
finished   (292-2:0) [] [ '292', '125' ]
finished   (292-3:0) [] [ '292', '125' ]
finished   (502-0:0) [] [ '502', '501', '125' ]
finished   (271-4:0) [] [ '271', '125' ]
finished   (501-2:0) [] [ '501', '125' ]
finished   (870-0:0) [] [ '870', '125' ]
finished   (871-0:0) [] [ '871', '125' ]
finished   (271-5:0) [] [ '271', '125' ]
finished   (828-2:0) [] [ '828', '125' ]
finished   (871-1:0) [] [ '871', '125' ]
finished   (872-0:0) [] [ '872', '96' ]
finished   (873-0:0) [] [ '873', '96' ]
finished   (828-3:0) [] [ '828', '125' ]
finished   (398-2:0) [] [ '398', '188' ]
finished   (874-0:0) [] [ '874', '184' ]
finished   (379-3:0) [] [ '379', '365' ]
finished   (76-39:0) [] [ '76', '445' ]
finished   (875-0:0) [] [ '875', '512' ]
finished   (828-4:0) [] [ '828', '125' ]
finished   (876-0:0) [] [ '876', '877' ]
finished   (828-5:0) [] [ '828', '125' ]
finished   (878-0:0) [] [ '878', '512' ]
finished   (879-0:0) [] [ '879', '877' ]
finished   (880-0:0) [] [ '880', '877' ]
finished   (878-1:0) [] [ '878', '479' ]
finished   (881-0:0) [] [ '881', '365' ]
finished   (882-0:0) [] [ '882', '877' ]
finished   (883-0:0) [] [ '883', '205' ]
finished   (884-0:0) [] [ '884', '399' ]
finished   (885-0:0) [] [ '885', '877' ]
finished   (886-0:0) [] [ '886', '512' ]
finished   (887-0:0) [] [ '887', '424' ]
finished   (155-0:0) [] [ '155', '164' ]
finished   (888-0:0) [] [ '888', '512' ]
finished   (155-1:0) [] [ '155', '164' ]
finished   (889-0:0) [] [ '889', '890' ]
finished   (292-4:0) [] [ '292', '870' ]
finished   (891-0:0) [] [ '891', '890' ]
finished   (892-0:0) [] [ '892', '893' ]
finished   (894-0:0) [] [ '894', '895' ]
finished   (556-1:0) [] [ '556', '896' ]
finished   (897-0:0) [] [ '897', '893' ]
finished   (558-1:0) [] [ '558', '896' ]
finished   (489-2:0) [] [ '489', '274' ]
finished   (898-0:0) [] [ '898', '899' ]
finished   (900-0:0) [] [ '900', '365' ]
finished   (901-0:0) [] [ '901', '167' ]
finished   (902-0:0) [] [ '902', '903' ]
finished   (898-1:0) [] [ '898', '904' ]
finished   (905-0:0) [] [ '905', '181' ]
finished   (900-1:0) [] [ '900', '365' ]
finished   (906-0:0) [] [ '906', '907' ]
finished   (900-2:0) [] [ '900', '365' ]
finished   (908-0:0) [] [ '908', '893' ]
finished   (909-0:0) [] [ '909', '910' ]
finished   (911-0:0) [] [ '911', '729' ]
finished   (912-0:0) [] [ '912', '907' ]
